t_no	u_no	l_no1	l_no2	DATE	time	rating	div	seat	price	phone	password
19453	140	19	10	2024-09-27	6:00	1	1	12	30000		
19454	121	5	14	2024-09-27	7:00	3	1	7	132750		
19455	184	1	16	2024-09-27	7:00	3	1	2	157500		
19456	9	5	15	2024-09-27	7:00	2	1	23	67680		
19457	153	9	17	2024-09-27	9:00	2	1	5	36000		
19458	166	12	1	2024-09-27	13:00	3	1	8	148500		
19459	150	6	27	2024-09-27	13:00	3	1	1	193500		
19460	53	18	4	2024-09-27	13:00	1	1	30	52000		
19461	53	19	13	2024-09-27	16:00	1	1	28	21000		
19462	100	13	5	2024-09-27	16:00	3	1	5	83250		
19463		25	24	2024-09-27	19:00	1	1	41	21000	010-7640-2819	8225
19464	69	26	7	2024-09-27	19:00	1	1	3	77000		
19465	59	25	10	2024-09-27	19:00	1	1	16	53000		
19466	53	7	14	2024-09-27	20:00	2	1	17	48960		
19467	16	6	27	2024-09-27	21:00	3	1	2	193500		
19468	50	8	28	2024-09-27	6:00	2	1	22	106560		
19469	99	8	28	2024-09-27	8:00	2	1	2	106560		
19470	184	9	13	2024-09-27	8:00	2	1	25	37440		
19471	32	3	25	2024-09-27	10:00	2	1	26	123840		
19472	176	1	13	2024-09-27	12:00	2	1	11	84960		
19473	63	30	21	2024-09-27	12:00	1	1	35	60000		
19474	64	11	14	2024-09-27	15:00	1	1	39	14000		
19475	38	30	21	2024-09-27	17:00	1	1	9	60000		
19476	30	3	9	2024-09-27	18:00	1	1	31	30000		
19477	26	17	25	2024-09-27	19:00	3	1	9	78750		
19478	151	19	10	2024-09-27	22:00	1	1	39	30000		
19479	99	14	10	2024-09-28	9:00	2	1	14	40320		
19480	96	19	30	2024-09-28	9:00	3	1	4	96750		
19481	9	13	15	2024-09-28	12:00	2	1	26	14400		
19482	68	7	30	2024-09-28	13:00	1	1	10	81000		
19483	105	22	16	2024-09-28	14:00	3	1	2	87750		
19484	150	27	11	2024-09-28	15:00	2	1	10	86400		
19485	82	11	20	2024-09-28	17:00	2	1	6	90720		
19486	143	24	21	2024-09-28	18:00	3	1	10	36000		
19487	141	2	12	2024-09-28	19:00	2	1	21	77760		
19488	89	25	5	2024-09-28	19:00	2	1	20	106560		
19489	151	18	25	2024-09-28	22:00	2	1	12	82080		
19490	84	22	28	2024-09-28	9:00	3	1	8	54000		
19491	78	27	5	2024-09-28	10:00	1	1	28	94000		
19492	127	4	3	2024-09-28	10:00	2	1	3	70560		
19493	182	9	17	2024-09-28	13:00	2	1	11	36000		
19494	107	28	18	2024-09-28	16:00	2	1	3	67680		
19495	60	18	4	2024-09-28	16:00	1	1	27	52000		
19496	98	24	3	2024-09-28	17:00	3	1	2	191250		
19497	164	1	26	2024-09-28	18:00	1	1	10	103000		
19498	18	15	25	2024-09-28	6:00	2	1	21	54720		
19499	120	2	27	2024-09-28	6:00	2	1	20	152640		
19500	113	18	16	2024-09-28	9:00	2	1	17	72000		
19501	52	21	18	2024-09-28	10:00	2	1	4	87840		
19502	87	28	2	2024-09-28	12:00	3	1	10	234000		
19503	158	16	5	2024-09-28	12:00	1	1	14	41000		
19504		21	30	2024-09-28	12:00	3	1	9	135000	010-2864-0791	8088
19505	173	8	4	2024-09-28	15:00	2	1	22	64800		
19506	139	27	11	2024-09-28	17:00	2	1	9	86400		
19507	142	12	14	2024-09-28	18:00	1	1	34	45000		
19508		29	28	2024-09-28	20:00	3	1	2	87750	010-3289-7045	0710
19509	143	3	24	2024-09-28	20:00	2	1	11	122400		
19510	180	28	10	2024-09-28	7:00	1	1	42	61000		
19511	14	29	16	2024-09-28	9:00	2	1	3	66240		
19512	72	12	21	2024-09-28	11:00	3	1	6	69750		
19513	149	2	7	2024-09-28	11:00	1	1	28	30000		
19514	148	26	15	2024-09-28	12:00	1	1	31	49000		
19515	115	19	25	2024-09-28	12:00	1	1	9	27000		
19516	64	18	6	2024-09-28	20:00	3	1	8	141750		
19517	78	28	8	2024-09-28	21:00	1	1	41	74000		
19518	140	16	1	2024-09-28	6:00	2	1	26	100800		
19519	130	15	17	2024-09-28	6:00	3	1	5	76500		
19520	181	4	30	2024-09-28	10:00	2	1	22	132480		
19521	33	22	30	2024-09-28	10:00	1	1	40	26000		
19522	180	8	28	2024-09-28	13:00	2	1	13	106560		
19523	51	29	6	2024-09-28	14:00	3	1	4	189000		
19524	145	28	20	2024-09-28	15:00	2	1	17	70560		
19525	58	26	15	2024-09-28	17:00	1	1	28	49000		
19526	172	5	30	2024-09-28	17:00	2	1	3	121200		
19527	36	10	3	2024-09-28	19:00	1	1	22	38000		
19528	2	29	8	2024-09-28	19:00	1	1	11	73000		
19529	183	19	16	2024-09-28	19:00	2	1	27	30240		
19530	37	13	11	2024-09-28	19:00	3	1	3	58500		
19531	3	4	9	2024-09-28	19:00	2	1	12	86400		
19532		8	30	2024-09-28	20:00	1	1	31	85000	010-5913-4782	6322
19533	12	6	23	2024-09-28	21:00	3	1	2	146250		
19534	9	20	5	2024-09-28	22:00	3	1	5	128250		
19535	123	24	7	2024-09-28	6:00	3	1	2	164250		
19536	20	16	27	2024-09-28	11:00	3	1	5	123750		
19537	73	26	7	2024-09-28	12:00	1	1	5	77000		
19538	50	22	28	2024-09-28	13:00	3	1	6	54000		
19539	196	14	23	2024-09-28	14:00	2	1	19	60480		
19540	144	10	3	2024-09-28	14:00	1	1	30	38000		
19541	79	6	19	2024-09-28	15:00	3	1	5	117000		
19542		10	27	2024-09-28	19:00	2	1	25	93600	010-9285-0431	2861
19543	78	14	23	2024-09-28	20:00	2	1	22	60480		
19544	24	8	28	2024-09-28	22:00	2	1	9	106560		
19545		27	9	2024-09-28	7:00	1	1	27	81000	010-5607-3941	7195
19546	108	4	30	2024-09-28	13:00	2	1	2	132480		
19547	171	30	1	2024-09-28	13:00	2	1	20	152640		
19548	10	28	19	2024-09-28	14:00	3	1	5	69750		
19549	80	28	30	2024-09-28	15:00	1	1	25	24000		
19550	192	8	23	2024-09-28	16:00	3	1	5	123750		
19551	175	1	30	2024-09-28	16:00	3	1	2	238500		
19552	22	7	18	2024-09-28	17:00	3	1	10	108000		
19553	30	28	19	2024-09-28	18:00	3	1	6	69750		
19554	157	3	5	2024-09-28	20:00	3	1	1	27000		
19555	193	3	21	2024-09-28	21:00	3	1	9	164250		
19556	69	19	18	2024-09-28	22:00	1	1	28	32000		
19557	47	20	5	2024-09-28	8:00	3	1	7	128250		
19558	117	10	3	2024-09-28	8:00	1	1	17	38000		
19559	28	8	26	2024-09-28	9:00	1	1	6	81000		
19560	165	15	10	2024-09-28	10:00	1	1	25	17000		
19561	64	14	19	2024-09-28	10:00	1	1	20	24000		
19562	23	26	17	2024-09-28	12:00	3	1	4	159750		
19563	185	9	27	2024-09-28	12:00	1	1	21	81000		
19564	83	22	27	2024-09-28	15:00	1	1	3	21000		
19565	21	29	26	2024-09-28	20:00	2	1	10	86400		
19566	123	8	5	2024-09-28	20:00	1	1	10	16000		
19567	28	5	11	2024-09-28	22:00	2	1	9	70560		
19568		13	22	2024-09-28	22:00	3	1	1	85500	010-5623-7804	3883
19569		16	4	2024-09-28	6:00	3	1	6	141750	010-4276-9315	0238
19570		10	15	2024-09-28	11:00	3	1	2	38250	010-4963-7085	9216
19571	199	25	26	2024-09-28	13:00	1	1	33	43000		
19572	76	19	11	2024-09-28	13:00	2	1	18	48960		
19573	85	24	11	2024-09-28	14:00	1	1	27	74000		
19574	159	20	24	2024-09-28	17:00	3	1	2	36000		
19575	92	8	3	2024-09-28	6:00	1	1	29	25000		
19576	200	26	9	2024-09-28	6:00	2	1	18	120960		
19577	131	4	5	2024-09-28	7:00	1	1	23	52000		
19578	99	27	19	2024-09-28	9:00	1	1	30	35000		
19579	12	14	7	2024-09-28	9:00	2	1	27	48960		
19580	28	14	18	2024-09-28	10:00	3	1	1	33750		
19581	155	4	5	2024-09-28	11:00	1	1	20	52000		
19582	196	25	24	2024-09-28	12:00	1	1	35	21000		
19583	135	17	30	2024-09-28	13:00	2	1	8	109440		
19584	6	29	26	2024-09-28	13:00	2	1	4	86400		
19585	91	11	18	2024-09-28	14:00	1	1	30	27000		
19586	166	20	11	2024-09-28	14:00	3	1	1	141750		
19587	188	7	6	2024-09-28	15:00	3	1	2	31500		
19588	121	5	24	2024-09-28	15:00	3	1	3	164250		
19589	131	29	14	2024-09-28	15:00	3	1	9	159750		
19590	125	14	1	2024-09-28	16:00	1	1	4	58000		
19591	171	5	30	2024-09-28	18:00	2	1	25	96960		
19592	31	28	14	2024-09-28	18:00	1	1	11	49000		
19593	69	6	2	2024-09-28	19:00	3	1	8	54000		
19594	30	7	4	2024-09-28	21:00	3	1	3	69750		
19595	81	14	23	2024-09-28	6:00	2	1	21	60480		
19596		29	15	2024-09-28	11:00	2	1	18	79200	010-2849-3705	8552
19597	184	16	14	2024-09-28	16:00	1	1	22	37000		
19598		8	1	2024-09-28	16:00	3	1	6	103500	010-4071-3562	7454
19599	196	28	8	2024-09-28	18:00	1	1	26	74000		
19600	128	18	27	2024-09-28	18:00	1	1	6	40000		
19601	48	24	14	2024-09-28	18:00	2	1	25	96480		
19602	60	23	25	2024-09-28	20:00	2	1	3	12960		
19603	134	30	26	2024-09-28	21:00	2	1	14	5760		
19604	47	27	28	2024-09-28	9:00	3	1	6	31500		
19605		14	2	2024-09-28	13:00	3	1	1	141750	010-8947-1625	8228
19606		8	25	2024-09-28	17:00	3	1	8	139500	010-4206-9375	1144
19607	35	1	22	2024-09-28	19:00	1	1	34	83000		
19608	142	6	13	2024-09-28	22:00	3	1	2	67500		
19609	87	20	27	2024-09-28	22:00	2	1	6	87840		
19610	148	16	7	2024-09-28	6:00	3	1	7	76500		
19611	75	7	9	2024-09-28	6:00	3	1	8	67500		
19612		14	29	2024-09-28	6:00	1	1	28	71000	010-2794-1583	7872
19613	158	23	7	2024-09-28	7:00	2	1	23	83520		
19614	196	23	26	2024-09-28	8:00	1	1	42	38000		
19615	188	22	26	2024-09-28	13:00	3	1	5	49500		
19616	48	2	10	2024-09-28	15:00	1	1	34	43000		
19617	109	1	17	2024-09-28	15:00	1	1	33	82000		
19618	37	2	4	2024-09-28	17:00	2	1	5	48960		
19619	27	7	17	2024-09-28	17:00	3	1	4	105750		
19620	183	7	4	2024-09-28	18:00	3	1	1	69750		
19621	4	13	11	2024-09-28	19:00	3	1	1	58500		
19622	29	13	24	2024-09-28	20:00	2	1	20	72000		
19623	94	15	29	2024-09-28	21:00	3	1	5	123750		
19624		3	13	2024-09-28	22:00	3	1	1	103500	010-2967-4018	9827
19625	178	4	3	2024-09-28	6:00	2	1	4	70560		
19626	35	19	26	2024-09-28	11:00	1	1	10	38000		
19627	109	11	26	2024-09-28	11:00	1	1	11	59000		
19628	28	7	8	2024-09-28	13:00	1	1	24	15000		
19629	181	25	3	2024-09-28	16:00	2	1	18	123840		
19630	56	4	8	2024-09-28	17:00	3	1	8	101250		
19631	163	26	20	2024-09-28	17:00	2	1	12	96480		
19632	126	11	15	2024-09-28	19:00	3	1	5	54000		
19633	36	5	28	2024-09-28	22:00	3	1	9	200250		
19634	21	3	5	2024-09-28	7:00	3	1	8	27000		
19635	79	14	16	2024-09-28	9:00	3	1	3	83250		
19636	107	30	17	2024-09-28	9:00	2	1	24	109440		
19637	17	18	21	2024-09-28	10:00	1	1	28	61000		
19638	4	5	27	2024-09-28	13:00	2	1	24	135360		
19639	48	15	10	2024-09-28	14:00	1	1	6	17000		
19640	156	6	5	2024-09-28	17:00	1	1	31	13000		
19641	75	28	24	2024-09-28	17:00	2	1	14	63360		
19642	96	9	13	2024-09-28	18:00	2	1	22	37440		
19643	148	16	15	2024-09-28	21:00	3	1	10	38250		
19644	101	2	13	2024-09-28	21:00	3	1	9	119250		
19645	33	14	10	2024-09-28	22:00	2	1	15	40320		
19646	99	24	2	2024-09-28	22:00	3	1	9	220500		
19647	89	17	12	2024-09-28	13:00	3	1	4	33750		
19648	2	2	7	2024-09-28	14:00	1	1	2	30000		
19649	24	13	23	2024-09-28	14:00	1	1	40	35000		
19650	48	14	25	2024-09-28	15:00	1	1	41	52000		
19651	182	6	7	2024-09-28	16:00	2	1	9	20160		
19652		28	26	2024-09-28	17:00	3	1	7	47250	010-8475-1290	0231
19653		29	15	2024-09-28	17:00	2	1	12	79200	010-4378-1906	5573
19654	14	18	25	2024-09-28	20:00	2	1	16	82080		
19655	199	30	1	2024-09-28	22:00	2	1	5	152640		
19656	200	12	15	2024-09-28	10:00	3	1	8	58500		
19657	84	14	1	2024-09-28	11:00	1	1	7	58000		
19658		6	5	2024-09-28	16:00	1	1	6	13000	010-9614-7208	6438
19659	180	30	22	2024-09-28	21:00	2	1	8	37440		
19660	196	3	20	2024-09-28	9:00	1	1	27	70000		
19661	165	6	3	2024-09-28	12:00	2	1	10	24480		
19662	178	18	17	2024-09-28	13:00	2	1	2	96480		
19663	70	21	16	2024-09-28	14:00	1	1	31	22000		
19664	170	28	14	2024-09-28	15:00	1	1	8	49000		
19665	151	18	22	2024-09-28	21:00	1	1	33	23000		
19666	178	25	10	2024-09-28	21:00	1	1	36	53000		
19667	122	20	28	2024-09-28	6:00	3	1	7	110250		
19668	183	6	17	2024-09-28	6:00	1	1	1	45000		
19669	183	24	16	2024-09-28	16:00	3	1	8	85500		
19670	98	13	5	2024-09-28	19:00	3	1	3	83250		
19671	192	30	17	2024-09-28	19:00	2	1	22	109440		
19672	97	10	28	2024-09-28	19:00	1	1	42	61000		
19673	61	28	6	2024-09-28	22:00	1	1	33	83000		
19674	198	18	23	2024-09-28	22:00	1	1	16	47000		
19675	106	26	20	2024-09-28	7:00	2	1	12	96480		
19676	31	25	26	2024-09-28	8:00	1	1	7	43000		
19677	122	18	17	2024-09-28	9:00	2	1	7	96480		
19678	192	20	13	2024-09-28	10:00	1	1	22	37000		
19679	102	10	29	2024-09-28	12:00	1	1	15	68000		
19680	188	23	1	2024-09-28	13:00	3	1	3	207000		
19681	128	18	15	2024-09-28	14:00	2	1	9	47520		
19682	155	30	21	2024-09-28	17:00	1	1	38	60000		
19683	74	26	18	2024-09-28	20:00	3	1	6	83250		
19684	101	28	18	2024-09-28	22:00	2	1	26	67680		
19685		2	20	2024-09-28	6:00	1	1	30	83000	010-9324-6801	8019
19686	11	14	17	2024-09-28	7:00	2	1	26	77760		
19687	48	10	9	2024-09-28	11:00	3	1	2	56250		
19688	151	8	29	2024-09-28	12:00	1	1	19	73000		
19689	17	15	1	2024-09-28	12:00	2	1	24	90720		
19690	119	12	28	2024-09-28	13:00	3	1	3	137250		
19691	167	24	21	2024-09-28	13:00	3	1	2	36000		
19692	113	5	3	2024-09-28	15:00	1	1	13	12000		
19693	68	29	27	2024-09-28	17:00	3	1	7	119250		
19694	182	30	4	2024-09-28	22:00	1	1	43	92000		
19695	146	27	29	2024-09-28	6:00	3	1	2	119250		
19696	40	22	6	2024-09-28	6:00	2	1	15	95040		
19697	42	17	22	2024-09-28	9:00	1	1	9	54000		
19698	52	21	24	2024-09-28	10:00	3	1	8	36000		
19699	185	22	26	2024-09-28	11:00	3	1	9	49500		
19700	55	13	23	2024-09-28	12:00	1	1	20	35000		
19701	66	4	22	2024-09-28	12:00	1	1	28	69000		
19702	18	26	1	2024-09-28	12:00	3	1	7	231750		
19703		6	9	2024-09-28	12:00	2	1	16	31680	010-6847-9052	5652
19704	61	1	20	2024-09-28	12:00	3	1	6	211500		
19705	186	10	4	2024-09-28	12:00	3	1	8	94500		
19706	30	12	13	2024-09-28	16:00	2	1	27	24480		
19707	142	4	10	2024-09-28	18:00	3	1	6	94500		
19708	15	11	18	2024-09-28	20:00	1	1	22	27000		
19709	137	23	26	2024-09-28	6:00	1	1	21	38000		
19710	172	18	3	2024-09-28	6:00	1	1	32	79000		
19711		20	29	2024-09-28	7:00	3	1	1	60750	010-8215-4760	4869
19712	53	6	9	2024-09-28	11:00	2	1	4	31680		
19713	115	16	4	2024-09-28	13:00	3	1	5	141750		
19714	98	12	7	2024-09-28	13:00	2	1	3	44640		
19715	28	22	13	2024-09-28	16:00	2	1	8	54720		
19716	133	21	6	2024-09-28	18:00	3	1	7	135000		
19717	72	10	5	2024-09-28	20:00	2	1	9	44640		
19718	97	24	26	2024-09-28	20:00	2	1	26	92160		
19719	51	20	2	2024-09-28	22:00	3	1	1	186750		
19720	111	16	1	2024-09-28	8:00	2	1	26	100800		
19721	183	28	7	2024-09-28	15:00	3	1	5	166500		
19722	78	28	26	2024-09-28	15:00	3	1	7	47250		
19723	19	14	15	2024-09-28	17:00	1	1	29	20000		
19724	59	5	11	2024-09-28	18:00	2	1	2	70560		
19725	109	8	4	2024-09-28	7:00	2	1	27	64800		
19726		16	19	2024-09-28	7:00	2	1	25	30240	010-3289-7045	0710
19727	92	29	1	2024-09-28	9:00	1	1	35	116000		
19728	125	15	1	2024-09-28	10:00	2	1	27	90720		
19729	33	15	3	2024-09-28	10:00	1	1	21	56000		
19730	61	12	14	2024-09-28	12:00	1	1	16	45000		
19731	38	5	21	2024-09-28	16:00	1	1	36	61000		
19732	73	20	26	2024-09-28	16:00	3	1	9	150750		
19733	22	26	8	2024-09-28	18:00	3	1	8	182250		
19734	77	5	6	2024-09-28	19:00	2	1	8	18720		
19735	80	15	30	2024-09-28	20:00	3	1	6	121500		
19736		5	28	2024-09-28	21:00	3	1	1	200250	010-4963-2750	5441
19737	40	7	27	2024-09-28	6:00	2	1	2	108000		
19738	11	16	18	2024-09-28	7:00	2	1	1	72000		
19739	179	4	5	2024-09-28	8:00	1	1	40	52000		
19740	53	10	29	2024-09-28	10:00	1	1	11	68000		
19741	171	3	9	2024-09-28	11:00	1	1	20	30000		
19742	157	1	24	2024-09-28	14:00	3	1	7	243000		
19743	19	16	15	2024-09-28	18:00	3	1	2	38250		
19744	180	6	27	2024-09-28	21:00	3	1	9	193500		
19745	55	18	6	2024-09-28	8:00	3	1	8	141750		
19746	128	19	27	2024-09-28	17:00	1	1	36	35000		
19747	163	23	19	2024-09-28	18:00	3	1	6	40500		
19748	142	19	30	2024-09-28	20:00	3	1	8	96750		
19749	123	3	21	2024-09-28	6:00	3	1	1	164250		
19750		12	14	2024-09-28	8:00	1	1	7	45000	010-5913-4782	6322
19751	53	24	19	2024-09-28	8:00	3	1	7	96750		
19752	83	15	10	2024-09-28	9:00	1	1	31	17000		
19753	63	8	11	2024-09-28	10:00	2	1	17	48960		
19754	196	2	10	2024-09-28	12:00	1	1	11	43000		
19755	131	8	5	2024-09-28	13:00	1	1	40	16000		
19756	156	15	23	2024-09-28	19:00	1	1	40	29000		
19757	44	20	18	2024-09-28	19:00	2	1	19	100800		
19758	123	25	9	2024-09-28	20:00	1	1	26	57000		
19759	167	4	23	2024-09-28	8:00	1	1	20	82000		
19760	170	9	11	2024-09-28	9:00	3	1	9	105750		
19761	96	13	3	2024-09-28	9:00	1	1	36	46000		
19762	57	24	10	2024-09-28	12:00	2	1	8	86400		
19763	82	28	6	2024-09-28	13:00	1	1	15	83000		
19764	173	19	11	2024-09-28	13:00	2	1	13	48960		
19765		9	25	2024-09-28	13:00	2	1	15	82080	010-7681-4035	1952
19766		12	28	2024-09-28	14:00	3	1	2	137250	010-1936-5824	7657
19767	84	1	13	2024-09-28	16:00	2	1	9	84960		
19768	176	5	14	2024-09-28	16:00	3	1	2	132750		
19769	139	30	7	2024-09-28	19:00	1	1	8	81000		
19770	167	27	16	2024-09-28	6:00	3	1	7	123750		
19771	4	27	18	2024-09-28	7:00	2	1	25	57600		
19772	176	22	13	2024-09-28	10:00	2	1	12	54720		
19773	62	20	18	2024-09-28	16:00	2	1	24	100800		
19774	64	15	27	2024-09-28	17:00	1	1	29	47000		
19775	14	27	21	2024-09-28	22:00	2	1	2	72000		
19776	127	30	6	2024-09-28	6:00	3	1	6	209250		
19777	54	1	15	2024-09-28	7:00	1	1	14	63000		
19778	75	16	9	2024-09-28	8:00	3	1	7	56250		
19779	9	5	30	2024-09-28	9:00	2	1	23	145440		
19780	168	17	20	2024-09-28	10:00	1	1	16	14000		
19781	4	1	23	2024-09-28	11:00	2	1	1	132480		
19782		22	30	2024-09-28	11:00	1	1	27	26000	010-3581-7024	9369
19783	11	23	24	2024-09-28	17:00	3	1	9	63000		
19784	91	10	28	2024-09-28	18:00	1	1	41	61000		
19785		14	15	2024-09-28	18:00	1	1	27	20000	010-5709-6143	8911
19786		10	8	2024-09-28	6:00	3	1	7	31500	010-3675-8914	4263
19787	51	11	30	2024-09-28	9:00	3	1	7	141750		
19788	148	23	15	2024-09-28	9:00	3	1	9	65250		
19789	16	12	21	2024-09-28	9:00	3	1	7	69750		
19790	97	28	11	2024-09-28	12:00	2	1	4	87840		
19791		14	24	2024-09-28	12:00	1	1	39	67000	010-6935-8412	3416
19792	72	27	9	2024-09-28	13:00	1	1	6	81000		
19793	75	21	25	2024-09-28	14:00	1	1	37	16000		
19794	18	18	3	2024-09-28	19:00	1	1	13	79000		
19795	163	28	16	2024-09-28	19:00	2	1	23	69120		
19796	122	25	16	2024-09-28	22:00	1	1	19	34000		
19797	59	4	29	2024-09-28	10:00	3	1	6	243000		
19798	167	13	4	2024-09-28	10:00	1	1	16	51000		
19799	53	7	12	2024-09-28	11:00	2	1	9	44640		
19800	21	13	24	2024-09-28	13:00	2	1	27	72000		
19801		20	5	2024-09-28	17:00	3	1	2	128250	010-5149-0273	5651
19802		6	30	2024-09-28	22:00	2	1	11	133920	010-6732-0485	0627
19803	198	6	4	2024-09-28	22:00	1	1	41	40000		
19804	191	3	15	2024-09-28	6:00	3	1	9	126000		
19805	18	30	22	2024-09-28	7:00	2	1	12	37440		
19806	63	20	5	2024-09-28	7:00	3	1	3	128250		
19807	55	2	13	2024-09-28	9:00	3	1	2	119250		
19808	192	20	2	2024-09-28	12:00	3	1	1	186750		
19809	107	3	20	2024-09-28	13:00	1	1	37	70000		
19810	158	13	3	2024-09-28	14:00	1	1	10	46000		
19811	27	13	3	2024-09-28	15:00	1	1	8	46000		
19812	79	11	1	2024-09-28	16:00	2	1	13	63360		
19813	63	1	2	2024-09-28	17:00	3	1	10	51750		
19814	174	5	30	2024-09-28	19:00	2	1	8	145440		
19815	192	26	18	2024-09-28	22:00	3	1	5	83250		
19816	88	18	22	2024-09-28	22:00	1	1	41	23000		
19817	53	22	23	2024-09-28	6:00	2	1	20	37440		
19818	113	9	20	2024-09-28	8:00	2	1	16	56160		
19819	42	19	26	2024-09-28	9:00	1	1	18	38000		
19820	187	3	9	2024-09-28	13:00	1	1	39	30000		
19821	144	24	28	2024-09-28	13:00	1	1	33	44000		
19822	185	16	14	2024-09-28	13:00	1	1	40	37000		
19823	191	7	4	2024-09-28	14:00	3	1	1	69750		
19824	123	23	12	2024-09-28	16:00	2	1	5	57600		
19825	4	8	22	2024-09-28	18:00	1	1	35	59000		
19826	97	15	25	2024-09-28	19:00	2	1	23	54720		
19827	137	18	25	2024-09-28	20:00	2	1	19	82080		
19828	157	2	7	2024-09-28	8:00	1	1	14	30000		
19829	27	2	4	2024-09-28	8:00	2	1	8	48960		
19830	60	24	3	2024-09-28	8:00	3	1	10	191250		
19831	185	4	13	2024-09-28	10:00	2	1	24	73440		
19832	160	15	23	2024-09-28	10:00	1	1	15	29000		
19833	39	15	1	2024-09-28	11:00	2	1	19	90720		
19834	163	16	22	2024-09-28	19:00	2	1	26	56160		
19835	12	24	7	2024-09-28	19:00	3	1	1	164250		
19836	72	26	13	2024-09-28	20:00	1	1	6	60000		
19837	94	7	16	2024-09-28	20:00	3	1	4	76500		
19838	166	5	27	2024-09-28	21:00	2	1	8	135360		
19839	130	5	15	2024-09-28	22:00	2	1	15	67680		
19840	28	16	19	2024-09-28	7:00	2	1	3	30240		
19841	37	10	4	2024-09-28	8:00	3	1	9	94500		
19842	57	8	22	2024-09-28	11:00	1	1	20	59000		
19843	24	7	20	2024-09-28	17:00	3	1	6	132750		
19844	123	5	30	2024-09-28	17:00	2	1	22	96960		
19845	162	20	3	2024-09-28	20:00	2	1	25	100800		
19846	130	26	14	2024-09-28	22:00	1	1	36	45000		
19847	85	27	2	2024-09-28	8:00	2	1	6	152640		
19848	162	10	21	2024-09-28	8:00	3	1	9	99000		
19849	48	25	16	2024-09-28	11:00	1	1	34	34000		
19850	156	15	20	2024-09-28	13:00	2	1	18	57600		
19851	122	11	16	2024-09-28	14:00	2	1	1	54720		
19852	167	28	26	2024-09-28	16:00	3	1	6	47250		
19853	180	12	14	2024-09-28	16:00	1	1	25	45000		
19854	71	12	22	2024-09-28	16:00	2	1	6	74880		
19855	44	5	3	2024-09-28	22:00	1	1	6	12000		
19856	76	28	18	2024-09-28	9:00	2	1	18	67680		
19857	189	18	22	2024-09-28	10:00	1	1	28	23000		
19858	182	7	19	2024-09-28	11:00	2	1	1	61920		
19859		24	1	2024-09-28	14:00	1	1	41	108000	010-4597-3804	3294
19860	135	25	15	2024-09-28	17:00	3	1	10	85500		
19861	106	7	29	2024-09-28	18:00	2	1	11	116640		
19862	95	8	7	2024-09-28	19:00	3	1	10	33750		
19863	51	6	27	2024-09-28	20:00	3	1	8	193500		
19864	98	6	3	2024-09-28	6:00	2	1	16	24480		
19865	135	16	12	2024-09-28	11:00	1	1	40	12000		
19866	131	14	8	2024-09-28	15:00	3	1	10	96750		
19867	162	17	11	2024-09-28	18:00	2	1	11	79200		
19868	198	30	8	2024-09-28	18:00	1	1	42	85000		
19869	12	14	19	2024-09-28	20:00	1	1	8	24000		
19870	174	26	9	2024-09-28	21:00	2	1	9	120960		
19871	158	8	4	2024-09-28	6:00	2	1	26	64800		
19872	82	18	12	2024-09-28	7:00	3	1	1	132750		
19873	188	9	24	2024-09-28	10:00	1	1	30	55000		
19874	82	3	10	2024-09-28	14:00	1	1	25	38000		
19875	82	2	23	2024-09-28	15:00	2	1	27	126720		
19876	178	2	21	2024-09-28	20:00	2	1	14	120960		
19877	182	21	14	2024-09-28	22:00	2	1	17	74880		
19878	94	19	1	2024-09-28	6:00	3	1	2	168750		
19879	131	11	24	2024-09-28	8:00	2	1	14	106560		
19880		20	9	2024-09-28	11:00	2	1	1	56160	010-2795-8640	7301
19881	161	2	4	2024-09-28	12:00	2	1	1	48960		
19882	184	1	2	2024-09-28	14:00	3	1	5	51750		
19883	133	28	16	2024-09-28	15:00	2	1	21	69120		
19884	44	1	9	2024-09-28	16:00	1	1	25	60000		
19885	164	26	28	2024-09-28	16:00	1	1	16	21000		
19886	123	29	22	2024-09-28	16:00	3	1	1	123750		
19887	185	22	8	2024-09-28	18:00	1	1	13	59000		
19888	188	5	2	2024-09-28	7:00	2	1	13	41760		
19889	155	16	7	2024-09-28	8:00	3	1	9	76500		
19890	139	20	27	2024-09-28	8:00	2	1	3	87840		
19891	46	11	3	2024-09-28	9:00	2	1	1	76320		
19892	76	7	10	2024-09-28	10:00	1	1	15	13000		
19893		20	2	2024-09-28	11:00	3	1	3	186750	010-5384-9017	8297
19894	101	12	15	2024-09-28	14:00	3	1	1	58500		
19895	45	25	7	2024-09-28	15:00	1	1	31	66000		
19896	54	3	24	2024-09-28	18:00	2	1	14	122400		
19897	172	1	22	2024-09-28	19:00	1	1	2	83000		
19898	185	15	7	2024-09-28	21:00	3	1	10	67500		
19899	184	30	4	2024-09-28	6:00	1	1	22	92000		
19900	35	30	6	2024-09-28	6:00	3	1	1	209250		
19901		19	24	2024-09-28	11:00	1	1	4	43000	010-8740-6931	8063
19902	19	24	1	2024-09-28	11:00	1	1	25	108000		
19903	104	29	12	2024-09-28	13:00	1	1	44	54000		
19904	187	4	3	2024-09-28	13:00	2	1	26	70560		
19905	141	19	10	2024-09-28	13:00	1	1	40	30000		
19906	30	15	13	2024-09-28	14:00	1	1	2	10000		
19907	55	11	1	2024-09-28	14:00	2	1	2	63360		
